Filename,Category,Rust_Level,Text_Clarity,Edge_Sharpness
DL3.jpg,new,0,0,32.474212646484375
DL30.jpg,new,0,5,46.35337829589844
DL31.jpg,new,0,4,42.310638427734375
DL32.jpg,new,0,0,28.201904296875
DL33.jpg,new,0,0,48.7152099609375
DL34.jpg,new,0,0,45.83587646484375
DL35.jpg,new,0,0,72.08061218261719
DL38.jpg,new,0,7,39.23675537109375
DL4.jpg,new,0,5,30.929489135742188
DL5.jpg,new,0,20,68.50090026855469
DL6.jpg,new,0,37,37.06947326660156
DL7.jpg,new,0,11,61.18194580078125
DL8.jpg,new,0,15,55.63728332519531
DL9.jpg,new,0,20,40.45463562011719
DN1.jpg,new,0,2,37.050018310546875
DN2.jpg,new,0,9,46.40007019042969
DN3.jpg,new,0,0,29.1046142578125
DN4.jpg,new,0,12,63.430938720703125
DN5.jpg,new,0,4,62.714996337890625
DN6.jpg,new,0,18,58.33763122558594
DN7.jpg,new,0,10,35.524749755859375
DN8.jpg,new,0,27,48.74244689941406
e1d7921f-5e58-46c7-b4f9-9fd4585508f1___IMG_9072.jpg.jpg,new,0,17,36.82044982910156
e204c50d-b861-4f68-827f-575351d150b4___Maruti-Baleno-RS-4.jpg.jpg,new,0,0,32.801055908203125
e29b6eea-504a-4da2-8503-5bd3443f3bd8___maruti-suzuki-wagon-r-front-left-rim.jpg.jpg,new,0,27,20.24871826171875
e354039f-d73c-4f12-9df5-f0129345fa79___scorpio.JPG.jpg,new,0,23,35.400238037109375
e4907f73-1fbc-412c-a766-9c81bb31449c___2016-Chevrolet-TrailBlazer-India-Test-Drive-Review-e1442832290349.jpg.jpg,new,0,32,48.51287841796875
e53076d3-c3b7-47b8-8c63-30a08b8ad983___40213__Maruti_Suzuki_Swift--016.JPG.jpg,new,0,5,35.09674072265625
e54fb93b-020f-4c55-b4db-86e17ba9b9e0___2014-VW-Polo-facelift-rear-spotted-testing-in-Pune-India.jpg.jpg,new,0,1,18.326568603515625
e663fa35-ce3c-401d-8451-30edd236b3e4___maxresdefault2.jpg.jpg,new,0,39,67.87834167480469
e706cec0-783a-42bc-b934-64788481cd92___4-Innova-After-2.jpg.jpg,new,0,22,38.030548095703125
e719f39b-e8dd-4fe0-9a41-71123932a486___226676869_4_1000x700_maruti-suzuki-wagon-r-duo-petrol-120000-kms-2007-year-cars_rev001.jpg.jpg,new,0,0,41.221160888671875
e750b959-1b5a-41bf-bf64-d8099089e909___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-Duster-launch-dare-pics-price-interiors-images-1.jpg,new,0,4,30.233001708984375
e77e5db3-2bc6-4223-a258-2334256be65e___new_205356-maruti-swift-torque-blue-vdi-ddis-glistening-rockstar-enters-home-img_7531.jpg.jpg,new,0,1,22.139739990234375
e7a86597-7251-4e9b-9469-cd873fe6736f___Honda-Jazz-Number-Plates-Designs.jpg.jpg,new,0,32,30.431442260742188
e82fc408-a209-4221-9f6d-742b4b9d4c70___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_848803268_2_1080x720_nissan-terrano-xl-d-plus-2014-diesel-upload-photos.jpg,new,0,10,61.236419677734375
ec4bde57-11dd-4d59-96ae-b5d3b28afda5___Maruti-Suzuki-Celerio-Back-Number-Plates-Design.jpg.jpg,new,0,13,19.202041625976562
ed6ee171-691a-4563-a79d-4f47d8ce9f85___Maruti-Suzuki-SCross-Exterior-80675.jpg.jpg,new,0,0,37.672576904296875
ed9cd3b2-76a2-4cc8-9e4e-76d50ad1ff68___maruti-suzuki-wagon-r-hood-open-view.jpg.jpg,new,0,23,25.972366333007812
ef2dc97f-bc6d-49a3-9ddb-03f54f3a20e7___Skoda-Rapid-new-Exterior-84398.jpg.jpg,new,0,15,44.52461242675781
f16274c4-0d3d-4c85-9dcc-5ac71734b281___speedex-number-plates-nandanam-chennai-car-number-plate-dealers-1ofla74.jpg.jpg,new,0,7,23.773956298828125
f20708c6-14cd-46ff-b8f1-6faef5fd8d2d___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-20346.jpg,new,0,25,28.081283569335938
f265077a-611f-4a18-abe5-46518b1756e6___1232700-take-look-number-plate-uploadfromtaptalk1398055489406.jpg.jpg,new,0,10,31.948928833007812
f59d42f8-dc55-4b60-bb91-c2db3644f2ff___841309873_1_1080x720_mahindra-scorpio-vlx-airbags-bs-iii-2012-diesel-.jpg.jpg,new,0,1,33.03062438964844
f5bbb8da-dddd-47ae-a46c-15492f9cf752___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_10187746544_0c0822790e - Copy.jpg,new,0,5,37.734832763671875
f5bbb8da-dddd-47ae-a46c-15492f9cf752___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_10187746544_0c0822790e.jpg,new,0,10,48.365020751953125
f685e6cf-3a12-42ac-94d7-28cdf129b266___maxresdefault1.jpg.jpg,new,0,9,27.890625
f7621229-eebc-4dff-aef8-e79fac571be4___Skoda-Octavia-5.jpg.jpg,new,0,0,58.279266357421875
f7ba7a93-e8d7-4253-b327-d87e3f2bb747___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_2013-Nissan-Terrano-Rear.jpg,new,0,3,37.52861022949219
f8a992cc-a1cc-4d68-88c1-bec1a46fc148___Honda-City-Number-Plates-Design.jpg.jpg,new,0,15,16.026992797851562
f94e9bcf-ec4a-418a-8685-14b71b82a039___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_848126147_1_1080x720_nissan-terrano-xl-d-plus-2014-diesel-surat.jpg,new,0,0,41.32621765136719
f9e27b82-9e65-44ba-bf9a-b3ced8901937___Skoda-Superb-Exterior-deadfront-69204.jpg.jpg,new,0,16,41.45072937011719
fac9f4e6-c4b9-4872-86da-79d58ea2adc5___5273.jpg - Copy.jpg,new,0,31,30.913925170898438
fac9f4e6-c4b9-4872-86da-79d58ea2adc5___5273.jpg.jpg,new,0,13,26.766128540039062
fb939bb1-5257-4879-bafb-539472ffb73d___Maruti-Suzuki-Brezza-Number-Plates-Design.jpg.jpg,new,0,19,31.92169189453125
fbb2b3ed-4db1-4d4c-8d4d-4b80b02bfd2a___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_01640f5edbbfb564a9ab6486b31d1554_large.jpg,new,0,38,18.633956909179688
fbc107b7-13d8-4a2d-b8be-7c96bd7d609c___new_9214a754343030395508e104d7948167_large.jpg.jpg,new,0,1,44.68414306640625
fc1f58f0-2f54-4545-8915-2936d08dcce1___new_Skoda_Laura_DSG_Long_Term_Review-125.jpg.jpg,new,0,2,36.45469665527344
fcabfaf7-160a-44bc-a543-9faee4c1c4cd___Honda-Jazz-Front-Number-Plates-Designs.jpg.jpg,new,0,15,50.85914611816406
fd0140cc-e887-43b8-a439-24877ea77670___Maruti-Suzuki-Baleno-Number-Plates-Design.jpg.jpg,new,0,16,28.260269165039062
fda5760a-c6ff-43a9-8ce7-61e808f109ea___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan_terrano_ii_nissan_terrano_ii_2_7_tdi_se_4x4_3330085523722771900.jpg,new,0,0,38.61808776855469
fe3c95e4-7bd4-40f5-98a9-9fc635957d9c___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Baleno-Number-Plates-Design.jpg,new,0,24,36.520843505859375
GA1.jpg,new,0,22,65.06515502929688
GA10.jpg,new,0,28,57.376556396484375
GA11.jpg,new,0,11,27.801132202148438
GA12.jpg,new,0,22,49.50897216796875
GA13.jpg,new,0,0,53.55949401855469
GA2.jpg,new,0,5,41.07330322265625
GA3.jpg,new,0,0,33.828277587890625
GA4.jpg,new,0,10,13.96087646484375
GA5.jpg,new,0,25,40.22895812988281
GA6.jpg,new,0,15,42.186126708984375
GA7.jpg,new,0,0,43.151092529296875
GA8.jpg,new,0,0,33.85551452636719
GA9.jpg,new,0,17,47.275543212890625
GJ1.jpg,new,0,2,41.439056396484375
GJ10.jpg,new,0,2,46.41563415527344
GJ11.jpg,new,0,24,37.96440124511719
GJ12.jpg,new,0,0,31.073455810546875
GJ13.jpg,new,0,14,36.069488525390625
GJ14.jpg,new,0,0,54.19761657714844
GJ15.jpg,new,0,4,42.08885192871094
GJ16.jpg,new,0,17,51.24046325683594
GJ17.jpg,new,0,17,36.5130615234375
GJ18.jpg,new,0,4,31.182403564453125
GJ2.jpg,new,0,0,36.53251647949219
GJ20.jpg,new,0,6,30.25634765625
GJ21.jpg,new,0,20,43.35731506347656
GJ22.jpg,new,0,12,33.205718994140625
GJ23.jpg,new,0,2,25.034637451171875
GJ24.jpg,new,0,0,28.49761962890625
GJ25.jpg,new,0,12,11.50177001953125
GJ26.jpg,new,0,11,34.64149475097656
GJ27.jpg,new,0,26,40.66474914550781
GJ28.jpg,new,0,6,54.76959228515625
GJ29.jpg,new,0,11,25.828399658203125
GJ4.jpg,new,0,1,33.69598388671875
GJ5.jpg,new,0,5,41.17835998535156
GJ6.jpg,new,0,14,45.40008544921875
GJ7.jpg,new,0,6,39.758148193359375
GJ8.jpg,new,0,77,40.567474365234375
GJ9.jpg,new,0,0,40.427398681640625
HP1.jpg,new,0,0,63.21693420410156
HP10.jpg,new,0,1,53.158721923828125
HP11.jpg,new,0,13,41.8048095703125
HP12.jpg,new,0,0,46.38450622558594
HP13.jpg,new,0,15,50.240478515625
HP14.jpg,new,0,2,25.361480712890625
HP15.jpg,new,0,0,34.16290283203125
HP16.jpg,new,0,5,57.13531494140625
HP17.jpg,new,0,4,30.995635986328125
HP18.jpg,new,0,32,51.80076599121094
HP19.jpg,new,0,0,45.96427917480469
HP2.jpg,new,0,0,52.67234802246094
HP20.jpg,new,0,5,49.096527099609375
HP21.jpg,new,0,4,36.53251647949219
HP22.jpg,new,0,4,69.43084716796875
HP3.jpg,new,0,3,42.16278076171875
HP4.jpg,new,0,9,19.349899291992188
HP5.jpg,new,0,22,48.271636962890625
HP6.jpg,new,0,0,43.446807861328125
HP7.jpg,new,0,17,66.40365600585938
HP8.jpg,new,0,9,47.55180358886719
HP9.jpg,new,0,16,48.70353698730469
HR1.jpg,new,0,3,44.8553466796875
HR10.jpg,new,0,4,32.86720275878906
HR11.jpg,new,0,0,25.781707763671875
HR12.jpg,new,0,4,29.840011596679688
HR13.jpg,new,0,8,50.71907043457031
HR14.jpg,new,0,6,29.485931396484375
HR15.jpg,new,0,20,43.80088806152344
HR16.jpg,new,0,20,46.76582336425781
HR17.jpg,new,0,0,26.843948364257812
HR18.jpg,new,0,27,52.209320068359375
HR19.jpg,new,0,6,33.283538818359375
HR2.jpg,new,0,43,41.25617980957031
HR20.jpg,new,0,14,53.56727600097656
HR21.jpg,new,0,0,29.58709716796875
HR22.jpg,new,0,7,32.583160400390625
HR3.jpg,new,0,10,35.03059387207031
HR4.jpg,new,0,16,60.9173583984375
HR5.jpg,new,0,10,39.5635986328125
HR6.jpg,new,0,0,42.1783447265625
HR7.jpg,new,0,28,35.61424255371094
HR8.jpg,new,0,0,28.9801025390625
HR9.jpg,new,0,45,42.38456726074219
JH1.jpg,new,0,4,38.715362548828125
JH10.jpg,new,0,30,54.51667785644531
JH11.jpg,new,0,9,26.439285278320312
JH12.jpg,new,0,4,29.271926879882812
JH13.jpg,new,0,0,37.641448974609375
JH14.jpg,new,0,47,42.16667175292969
JH15.jpg,new,0,2,33.66874694824219
JH16.jpg,new,0,3,39.13169860839844
JH17.jpg,new,0,5,48.800811767578125
JH18.jpg,new,0,25,65.10795593261719
JH19.jpg,new,0,0,25.365371704101562
JH2.jpg,new,0,16,41.63360595703125
JH3.jpg,new,0,42,38.61419677734375
JH5.jpg,new,0,5,44.37286376953125
JH6.jpg,new,0,0,28.867263793945312
JH7.jpg,new,0,4,41.423492431640625
JH8.jpg,new,0,9,64.33364868164062
JH9.jpg,new,0,0,29.034576416015625
JK1.jpg,new,0,10,39.8126220703125
JK10.jpg,new,0,0,47.25608825683594
JK11.jpg,new,0,21,37.38075256347656
JK12.jpg,new,0,0,51.41944885253906
JK13.jpg,new,0,10,35.36521911621094
JK14.jpg,new,0,7,39.82429504394531
JK15.jpg,new,0,3,31.478118896484375
JK16.jpg,new,0,16,40.75035095214844
JK17.jpg,new,0,0,32.9644775390625
JK18.jpg,new,0,0,31.688232421875
JK19.jpg,new,0,29,34.14344787597656
JK2.jpg,new,0,3,21.707839965820312
JK20.jpg,new,0,0,63.32977294921875
JK22.jpg,new,0,3,39.98382568359375
JK23.jpg,new,0,7,40.489654541015625
JK24.jpg,new,0,10,38.36906433105469
JK26.jpg,new,0,18,37.89436340332031
JK27.jpg,new,0,2,25.412063598632812
JK28.jpg,new,0,17,38.05778503417969
JK29.jpg,new,0,12,38.528594970703125
JK3.jpg,new,0,5,35.8282470703125
JK30.jpg,new,0,4,32.8399658203125
JK31.jpg,new,0,30,22.124176025390625
JK32.jpg,new,0,0,28.229141235351562
JK34.jpg,new,0,9,54.45442199707031
JK35.jpg,new,0,0,35.48583984375
JK36.jpg,new,0,0,32.26409912109375
JK4.jpg,new,0,2,28.050155639648438
JK5.jpg,new,0,0,58.956298828125
JK6.jpg,new,0,21,40.96435546875
JK7.jpg,new,0,12,35.851593017578125
JK8.jpg,new,0,0,46.33392333984375
JK9.jpg,new,0,15,38.83209228515625
KA1.jpg,new,0,53,41.78535461425781
KA10.jpg,new,0,28,45.33393859863281
KA11.jpg,new,0,11,53.12370300292969
KA12.jpg,new,0,5,43.462371826171875
KA16.jpg,new,0,27,32.57537841796875
KA17.jpg,new,0,0,48.99925231933594
KA18.jpg,new,0,4,33.44306945800781
KA19.jpg,new,0,53,41.78535461425781
KA2.jpg,new,0,3,47.69966125488281
KA20.jpg,new,0,25,48.03428649902344
KA21.jpg,new,0,17,38.326263427734375
KA23.jpg,new,0,2,31.318588256835938
KA24.jpg,new,0,3,35.384674072265625
KA25.jpg,new,0,14,36.61811828613281
KA3.jpg,new,0,0,57.00691223144531
KA4.jpg,new,0,17,37.99552917480469
KA5.jpg,new,0,10,52.8863525390625
KA7.jpg,new,0,14,40.9954833984375
KA8.jpg,new,0,0,56.839599609375
KA9.jpg,new,0,24,41.67640686035156
KL10.jpg,new,0,15,52.04200744628906
KL11.jpg,new,0,12,39.73091125488281
KL14.jpg,new,0,6,36.01890563964844
KL15.jpg,new,0,3,47.882537841796875
KL16.jpg,new,0,0,61.29478454589844
KL19.jpg,new,0,23,48.17047119140625
KL3.jpg,new,0,29,50.84358215332031
KL4.jpg,new,0,8,49.66850280761719
KL5.jpg,new,0,0,48.17436218261719
KL6.jpg,new,0,38,34.57145690917969
KL7.jpg,new,0,13,42.31452941894531
KL8.jpg,new,0,1,30.431442260742188
KL9.jpg,new,0,9,69.74990844726562
LA1.jpg,new,0,5,30.70770263671875
MH1.jpg,new,0,3,30.933380126953125
MH10.jpg,new,0,0,32.75825500488281
MH11.jpg,new,0,19,44.39231872558594
MH12.jpg,new,0,32,38.01109313964844
MH13.jpg,new,0,3,50.80467224121094
MH14.jpg,new,0,13,52.23655700683594
MH15.jpg,new,0,16,55.39604187011719
MH16.jpg,new,0,58,69.46586608886719
MH17.jpg,new,0,18,44.411773681640625
MH18.jpg,new,0,0,33.65318298339844
MH19.jpg,new,0,0,28.976211547851562
MH2.jpg,new,0,8,49.991455078125
MH20.jpg,new,0,17,82.39952087402344
MH21.jpg,new,0,5,51.99531555175781
MH22.jpg,new,0,18,37.49748229980469
MH23.jpg,new,0,19,34.35356140136719
MH24.jpg,new,0,0,46.53236389160156
MH25.jpg,new,0,0,47.633514404296875
MH26.jpg,new,0,48,44.302825927734375
MH3.jpg,new,0,14,39.275665283203125
MH4.jpg,new,0,7,26.984024047851562
MH6.jpg,new,0,9,55.86296081542969
MH7.jpg,new,0,0,42.030487060546875
MH8.jpg,new,0,5,59.20143127441406
ML1.jpg,new,0,30,20.167007446289062
ML10.jpg,new,0,0,40.68031311035156
ML11.jpg,new,0,10,14.777984619140625
ML12.jpg,new,0,32,42.81646728515625
ML13.jpg,new,0,16,55.20538330078125
ML14.jpg,new,0,9,44.36119079589844
ML15.jpg,new,0,37,36.68426513671875
ML16.jpg,new,0,48,34.16290283203125
ML17.jpg,new,0,0,31.135711669921875
ML18.jpg,new,0,16,52.971954345703125
ML19.jpg,new,0,0,34.30686950683594
ML2.jpg,new,0,15,41.454620361328125
ML20.jpg,new,0,15,52.3260498046875
ML21.jpg,new,0,33,55.38825988769531
ML22.jpg,new,0,1,25.906219482421875
ML23.jpg,new,0,11,41.00715637207031
ML24.jpg,new,0,9,40.505218505859375
ML25.jpg,new,0,2,31.271896362304688
ML26.jpg,new,0,0,26.182479858398438
ML27.jpg,new,0,6,38.64143371582031
ML28.jpg,new,0,0,26.28753662109375
ML29.jpg,new,0,28,60.987396240234375
ML30.jpg,new,0,18,35.836029052734375
ML31.jpg,new,0,8,16.29547119140625
ML32.jpg,new,0,13,27.645492553710938
ML33.jpg,new,0,2,17.88299560546875
ML34.jpg,new,0,5,24.878997802734375
ML35.jpg,new,0,18,45.438995361328125
ML36.jpg,new,0,8,35.06172180175781
ML37.jpg,new,0,41,45.843658447265625
ML38.jpg,new,0,5,33.563690185546875
ML39.jpg,new,0,15,40.83984375
ML5.jpg,new,0,0,31.357498168945312
ML7.jpg,new,0,33,61.423187255859375
ML8.jpg,new,0,20,69.08065795898438
MN2.jpg,new,0,4,51.0186767578125
MN3.jpg,new,0,5,41.17835998535156
MN4.jpg,new,0,0,6.139984130859375
MN5.jpg,new,0,18,68.59039306640625
MN6.jpg,new,0,2,29.019012451171875
MP1.jpg,new,0,11,31.867218017578125
MP10.jpg,new,0,40,47.462310791015625
MP11.jpg,new,0,15,33.182373046875
MP2.jpg,new,0,14,40.03440856933594
MP3.jpg,new,0,7,24.26422119140625
MP4.jpg,new,0,17,55.58280944824219
MP5.jpg,new,0,0,34.668731689453125
MP6.jpg,new,0,4,28.571548461914062
MP7.jpg,new,0,7,27.357559204101562
MP8.jpg,new,0,8,44.29115295410156
MP9.jpg,new,0,0,33.83216857910156
MZ1.jpg,new,0,0,33.38859558105469
NL2.jpg,new,0,0,26.913986206054688
NL3.jpg,new,0,27,47.337799072265625
NL4.jpg,new,0,16,43.03047180175781
NL5.jpg,new,0,0,61.17027282714844
NL6.jpg,new,0,0,58.02635192871094
NL7.jpg,new,0,5,41.99546813964844
NL8.jpg,new,0,0,34.00726318359375
NL9.jpg,new,0,16,59.92515563964844
OD10.jpg,new,0,0,41.29119873046875
OD11.jpg,new,0,9,39.727020263671875
OD12.jpg,new,0,3,34.341888427734375
OD13.jpg,new,0,0,40.87486267089844
OD14.jpg,new,0,4,57.6177978515625
OD15.jpg,new,0,5,20.937423706054688
OD16.jpg,new,0,1,52.038116455078125
OD17.jpg,new,0,0,52.442779541015625
OD18.jpg,new,0,47,27.0501708984375
OD19.jpg,new,0,5,21.879043579101562
OD20.jpg,new,0,0,24.812850952148438
OD22.jpg,new,0,7,28.567657470703125
OD23.jpg,new,0,13,34.73487854003906
OD24.jpg,new,0,2,28.127975463867188
OD25.jpg,new,0,12,35.478057861328125
OD26.jpg,new,0,2,40.77369689941406
OD27.jpg,new,0,9,53.55949401855469
OD3.jpg,new,0,11,25.840072631835938
OD4.jpg,new,0,12,57.43492126464844
OD5.jpg,new,0,0,42.590789794921875
OD6.jpg,new,0,14,26.688308715820312
OD9.jpg,new,0,41,35.29518127441406
PB1.jpg,new,0,1,37.62199401855469
PB10.jpg,new,0,16,38.217315673828125
PB11.jpg,new,0,0,32.5909423828125
PB12.jpg,new,0,8,41.04606628417969
PB13.jpg,new,0,3,40.23284912109375
PB14.jpg,new,0,26,28.614349365234375
PB15.jpg,new,0,4,31.987838745117188
PB17.jpg,new,0,29,45.5401611328125
PB18.jpg,new,0,4,38.39241027832031
PB19.jpg,new,0,4,41.84761047363281
PB2.jpg,new,0,12,56.52442932128906
PB20.jpg,new,0,7,42.75421142578125
PB21.jpg,new,0,9,52.09648132324219
PB22.jpg,new,0,40,34.41581726074219
PB23.jpg,new,0,0,37.52861022949219
PB24.jpg,new,0,2,30.50537109375
PB25.jpg,new,0,7,37.563629150390625
PB26.jpg,new,0,9,38.68034362792969
PB27.jpg,new,0,5,30.233001708984375
PB29.jpg,new,0,39,50.489501953125
PB30.jpg,new,0,67,53.33381652832031
PB4.jpg,new,0,10,38.94493103027344
PB5.jpg,new,0,10,50.170440673828125
PB6.jpg,new,0,13,38.76594543457031
PB7.jpg,new,0,0,26.94122314453125
PB8.jpg,new,0,0,34.450836181640625
PB9.jpg,new,0,24,27.524871826171875
PY1.jpg,new,0,17,40.9332275390625
PY10.jpg,new,0,0,40.26008605957031
PY12.jpg,new,0,10,38.95271301269531
PY13.jpg,new,0,18,54.450531005859375
PY14.jpg,new,0,4,48.73466491699219
PY15.jpg,new,0,21,26.419830322265625
PY16.jpg,new,0,21,51.734619140625
PY17.jpg,new,0,14,54.23652648925781
PY18.jpg,new,0,4,39.322357177734375
PY2.jpg,new,0,0,37.31071472167969
PY3.jpg,new,0,20,36.287384033203125
PY4.jpg,new,0,10,20.844039916992188
PY5.jpg,new,0,0,55.86296081542969
PY6.jpg,new,0,9,35.56365966796875
PY7.jpg,new,0,14,39.851531982421875
PY8.jpg,new,0,0,34.170684814453125
PY9.jpg,new,0,13,48.007049560546875
RJ10.jpg,new,0,18,38.349609375
RJ2.jpg,new,0,1,50.108184814453125
RJ4.jpg,new,0,7,53.90190124511719
RJ5.jpg,new,0,8,36.80488586425781
RJ6.jpg,new,0,11,30.513153076171875
RJ7.jpg,new,0,27,38.08502197265625
RJ9.jpg,new,0,18,33.26408386230469
SK1.jpg,new,0,24,67.80441284179688
SK10.jpg,new,0,0,37.3846435546875
SK11.jpg,new,0,6,62.792816162109375
SK12.jpg,new,0,3,9.365615844726562
SK13.jpg,new,0,1,25.396499633789062
SK2.jpg,new,0,0,33.44306945800781
SK3.jpg,new,0,7,32.99560546875
SK4.jpg,new,0,0,58.03802490234375
SK5.jpg,new,0,7,28.703842163085938
SK6.jpg,new,0,0,43.38844299316406
SK7.jpg,new,0,2,56.092529296875
SK8.jpg,new,0,3,42.512969970703125
SK9.jpg,new,0,0,37.10838317871094
TN1.jpg,new,0,1,37.99552917480469
TN10.jpg,new,0,14,34.839935302734375
TN2.jpg,new,0,0,34.48585510253906
TN3.jpg,new,0,11,50.36888122558594
TN4.jpg,new,0,47,38.8165283203125
TN5.jpg,new,0,24,48.63739013671875
TN6.jpg,new,0,0,25.190277099609375
TN7.jpg,new,0,25,42.78144836425781
TN8.jpg,new,0,42,55.290985107421875
TN9.jpg,new,0,4,43.87092590332031
TR1.jpg,new,0,24,36.16676330566406
TR10.jpg,new,0,19,49.252166748046875
TR2.jpg,new,0,6,59.337615966796875
TR3.jpg,new,0,5,53.501129150390625
TR4.jpg,new,0,0,37.392425537109375
TR5.jpg,new,0,10,60.162506103515625
TR6.jpg,new,0,6,41.3690185546875
TR7.jpg,new,0,27,37.9449462890625
TR8.jpg,new,0,41,26.610488891601562
TR9.jpg,new,0,0,47.67631530761719
TS1.jpg,new,0,29,36.302947998046875
TS10.jpg,new,0,13,25.78948974609375
TS11.jpg,new,0,24,24.828414916992188
TS12.jpg,new,0,0,48.92143249511719
TS13.jpg,new,0,28,50.50117492675781
TS14.jpg,new,0,16,52.489471435546875
TS15.jpg,new,0,12,31.552047729492188
TS16.jpg,new,0,27,51.69181823730469
TS2.jpg,new,0,0,39.47021484375
TS3.jpg,new,0,49,55.0030517578125
TS4.jpg,new,0,11,34.7698974609375
TS5.jpg,new,0,31,65.01846313476562
TS6.jpg,new,0,11,32.4041748046875
TS7.jpg,new,0,6,49.143218994140625
TS8.jpg,new,0,10,35.51307678222656
TS9.jpg,new,0,27,47.586822509765625
UK1.jpg,new,0,4,64.28306579589844
UK10.jpg,new,0,10,46.08100891113281
UK2.jpg,new,0,15,33.236846923828125
UK3.jpg,new,0,0,47.524566650390625
UK4.jpg,new,0,0,41.79313659667969
UK5.jpg,new,0,0,44.007110595703125
UK6.jpg,new,0,12,46.559600830078125
UK7.jpg,new,0,22,34.092864990234375
UK8.jpg,new,0,20,32.9022216796875
UK9.jpg,new,0,5,39.04609680175781
UP1.jpg,new,0,4,34.793243408203125
UP10.jpg,new,0,7,35.478057861328125
UP11.jpg,new,0,19,34.12788391113281
UP12.jpg,new,0,18,59.77729797363281
UP14.jpg,new,0,0,24.1241455078125
UP15.jpg,new,0,0,39.37294006347656
UP16.jpg,new,0,0,25.75836181640625
UP17.jpg,new,0,91,54.09645080566406
UP19.jpg,new,0,0,21.781768798828125
UP2.jpg,new,0,1,39.67254638671875
UP20.jpg,new,0,71,43.04603576660156
UP21.jpg,new,0,0,51.150970458984375
UP22.jpg,new,0,1,37.30682373046875
UP23.jpg,new,0,24,33.454742431640625
UP24.jpg,new,0,39,22.528839111328125
UP25.jpg,new,0,39,44.193878173828125
UP26.jpg,new,0,1,58.3026123046875
UP27.jpg,new,0,7,47.34947204589844
UP28.jpg,new,0,17,30.824432373046875
UP29.jpg,new,0,4,23.303146362304688
UP3.jpg,new,0,27,33.54034423828125
UP4.jpg,new,0,1,18.447189331054688
UP5.jpg,new,0,0,41.32232666015625
UP8.jpg,new,0,29,38.14338684082031
video10_1060.jpg,new,0,7,37.952728271484375
video10_1070.jpg,new,0,4,44.271697998046875
video10_1080.jpg,new,0,33,56.847381591796875
video10_110.jpg,new,0,3,13.050384521484375
video10_120.jpg,new,0,3,14.95697021484375
video10_1200.jpg,new,0,49,21.423797607421875
video10_1210.jpg,new,0,14,20.855712890625
video10_1220.jpg,new,0,18,32.12013244628906
video10_1230.jpg,new,0,30,43.96430969238281
video10_1240.jpg,new,0,4,38.590850830078125
video10_1250.jpg,new,0,27,43.19389343261719
video10_1260.jpg,new,0,12,42.1160888671875
video10_1270.jpg,new,0,12,35.66093444824219
video10_1280.jpg,new,0,19,31.540374755859375
video10_1290.jpg,new,0,24,31.544265747070312
video10_130.jpg,new,0,4,17.719573974609375
video10_1390.jpg,new,0,0,9.684677124023438
video10_140.jpg,new,0,11,26.820602416992188
video10_1420.jpg,new,0,24,28.190231323242188
video10_150.jpg,new,0,0,29.657135009765625
video10_160.jpg,new,0,25,30.637664794921875
video10_170.jpg,new,0,0,29.365310668945312
video10_1700.jpg,new,0,4,14.634017944335938
video10_1710.jpg,new,0,15,15.466690063476562
video10_180.jpg,new,0,0,31.660995483398438
video10_640.jpg,new,0,21,41.049957275390625
video10_650.jpg,new,0,11,46.25221252441406
video10_660.jpg,new,0,8,39.73091125488281
video10_670.jpg,new,0,0,43.22113037109375
video10_690.jpg,new,0,3,41.23283386230469
video10_710.jpg,new,0,4,29.26025390625
video10_720.jpg,new,0,17,33.19404602050781
video10_760.jpg,new,0,12,39.781494140625
video10_770.jpg,new,0,0,41.026611328125
video10_830.jpg,new,0,2,29.917831420898438
video10_850.jpg,new,0,4,38.536376953125
video10_860.jpg,new,0,12,28.334197998046875
video10_870.jpg,new,0,8,40.15113830566406
video10_880.jpg,new,0,0,34.18235778808594
video10_890.jpg,new,0,0,40.46630859375
video10_900.jpg,new,0,0,36.738739013671875
video10_910.jpg,new,0,18,45.55961608886719
video10_920.jpg,new,0,27,48.007049560546875
video10_930.jpg,new,0,6,33.77769470214844
video10_940.jpg,new,0,1,25.598831176757812
video10_950.jpg,new,0,9,21.68060302734375
video10_960.jpg,new,0,8,28.120193481445312
video10_970.jpg,new,0,15,23.637771606445312
video10_980.jpg,new,0,6,31.396408081054688
video10_990.jpg,new,0,3,26.046295166015625
video11_1000.jpg,new,0,23,36.93328857421875
video11_1010.jpg,new,0,11,30.58319091796875
video11_1020.jpg,new,0,47,34.72320556640625
video11_1030.jpg,new,0,22,34.44694519042969
video11_1040.jpg,new,0,0,35.03448486328125
video11_1050.jpg,new,0,12,37.16285705566406
